movieId,id,title,vote_average,vote_count,runtime,original_language,overview,popularity,genres,runtime_buckets,popularity_norm,vote_average_norm,vote_count_norm,overview_length
5611,9093,The Four Feathers,6.575,492,132,en,"A young British officer resigns his post when he learns of his regiment's plan to ship out to the Sudan for the conflict with the Mahdi. His friends and fiancée send him four white feathers as symbols of what they view as his cowardice. To redeem his honor, he disguises himself as an Arab and secretly saves their lives.",15.488,"Action, Adventure, Drama, Romance, War",long,0.04960384889617443,0.7373556128742851,0.014262936657486592,59
5612,9039,Trapped,6.189,514,106,en,"When their daughter is kidnapped by experienced nappers, the Jennings turn the tables on this seemingly foolproof plan.",14.855,"Action, Crime, Thriller",medium,0.04749481904990372,0.6940675114948974,0.01490071024786201,18
5613,1958,8 Women,6.952,893,111,fr,"Eight women gather to celebrate Christmas in a snowbound cottage, only to find the family patriarch dead with a knife in his back. Trapped in the house, every woman becomes a suspect, each having her own motive and secret.",13.764,"Comedy, Thriller, Mystery",medium,0.043859824480738864,0.7796344061904228,0.025887809827511234,39
5614,23550,His Secret Life,7.304,493,106,it,"When Antonia's husband Massimo is killed in a car accident, she accidentally discovers that he has been having a same-sex affair with a produce wholesaler named Michele.",10.861,"Drama, Romance",medium,0.03418760703409766,0.8191095659975328,0.014291926366140021,27
5615,68569,Invincible,6.1,47,133,en,A Jewish strongman performs in Berlin as the blond Aryan hero Siegfried.,5.789,"Drama, War",long,0.017288713858291855,0.6840865762027587,0.0013625163067111175,12
5617,11013,Secretary,6.791,1450,107,en,"A young woman, recently released from a mental hospital, gets a job as a secretary to a demanding lawyer, where their employer-employee relationship turns into a sexual, sadomasochistic one.",28.194,"Comedy, Drama, Romance",medium,0.09193770865401915,0.7615790063922845,0.04203507754747065,29
5618,129,Spirited Away,8.539,14913,125,ja,"A young girl, Chihiro, becomes trapped in a strange new world of spirits. When her parents undergo a mysterious transformation, she must call upon the courage she never knew she had to free her family.",68.024,"Animation, Family, Fantasy",long,0.22464333073452883,0.9576090613435012,0.43232352514857225,35
5619,54714,The Trials of Henry Kissinger,7.146,24,80,en,"This riveting documentary depicts former Secretary of State Henry Kissinger as a warmonger responsible for military cover-ups in Vietnam, Cambodia and East Timor, as well as the assassination of a Chilean leader in 1970. Based on a book by journalist Christopher Hitchens, the film includes interviews with historians, political analysts and such journalists as New York Times writer William Safire, a former Nixon speechwriter.",1.922,Documentary,medium,0.004404640532021937,0.8013906022204778,0.0006957530076822728,64
5620,11529,Sweet Home Alabama,6.387,1389,108,en,"New York fashion designer, Melanie Carmichael suddenly finds herself engaged to the city's most eligible bachelor. But her past holds many secrets—including Jake, the redneck husband she married in high school, who refuses to divorce her. Bound and determined to end their contentious relationship once and for all, Melanie sneaks back home to Alabama to confront her past.",18.041,"Comedy, Romance",medium,0.05810993609606248,0.7162722888863967,0.04026670531961154,58
5621,10771,The Tuxedo,5.696,1762,98,en,"Cabbie-turned-chauffeur Jimmy Tong learns there is really only one rule when you work for playboy millionaire Clark Devlin : Never touch Devlin's prized tuxedo. But when Devlin is temporarily put out of commission in an explosive accident, Jimmy puts on the tux and soon discovers that this extraordinary suit may be more black belt than black tie. Paired with a partner as inexperienced as he is, Jimmy becomes an unwitting secret agent.",18.798,"Thriller, Action, Comedy, Science Fiction",medium,0.06063210922975431,0.6387798586968712,0.0510798666473402,72
5625,31005,Moonlight Mile,6.3,203,117,en,"As he copes with the death of his fiancee along with her parents, a young man must figure out what he wants out of life.",8.176,"Romance, Drama",medium,0.02524172214114841,0.7065156442749804,0.005884910856645891,25
5628,2110,Wasabi,6.629,1143,94,fr,"Hubert is a French policeman with very sharp methods. After being forced to take 2 months off by his boss, who doesn't share his view on working methods, he goes back to Japan, where he used to work 19 years ago, to settle the probate of his girlfriend who left him shortly after marriage without a trace.",22.653,"Drama, Action, Comedy",medium,0.07347620094756412,0.7434114612537849,0.03313523699086824,57
5629,15173,Jonah: A VeggieTales Movie,6.177,96,82,en,"Get ready as Bob the Tomato, Larry the Cucumber and the rest of the Veggies set sail on a whale of an adventure in Big Idea's first full-length, 3-D animated feature film. This is the story of Jonah and the Whale as you've never seen it before - a story where we learn that one of the best gifts you can give - or get - is a second chance.",9.465,"Adventure, Animation, Comedy, Family, Music",medium,0.029536413249905046,0.692721767410564,0.0027830120307290912,70
5630,9533,Red Dragon,7.015,3888,124,en,"Former FBI Agent Will Graham, who was once almost killed by the savage Hannibal 'The Cannibal' Lecter, now has no choice but to face him again, as it seems Lecter is the only one who can help Graham track down a new serial killer.",5.289,"Crime, Drama, Thriller",long,0.015622813505787338,0.7866995626331725,0.11271198724452819,44
5632,4107,Bloody Sunday,7.27,283,107,en,The dramatised story of the Irish civil rights protest march on January 30 1972 which ended in a massacre by British troops.,11.254,"Drama, History",medium,0.0354970047111662,0.8152966244252551,0.008204087548920134,22
5633,10575,Heaven,6.42,230,96,en,"Cate Blanchett stars as Philippa, a British teacher living in Turin, Italy, who has seen many friends, including her husband, fall victim to drug overdoses. Philippa has repeatedly contacted the police with information about Turin's biggest drug dealer but, complicit in his dealings, they have completely ignored her. So Philippa decides to dole out her own form of justice with a homemade bomb -- setting her off on a journey from young widow to fugitive on the run.",11.899,"Drama, Thriller, Romance, Crime",medium,0.03764601616589702,0.7199730851183134,0.006667632990288447,78
5635,15720,The Man from Elysian Fields,5.704,49,106,en,A failed novelist's inability to pay the bills strains relations with his wife and leads him to work at an escort service where he becomes entwined with a wealthy woman whose husband is a successful writer.,5.293,"Drama, Romance",medium,0.015636140708607377,0.63967702141976,0.0014204957240179735,36
5636,9260,Welcome to Collinwood,6.1,191,86,en,"Five hapless inner-city low-lifes attempt to burgle a pawnbroker's safe, but end up being plagued by bad luck.",11.557,"Comedy, Crime",medium,0.03650654032478394,0.6840865762027587,0.005537034352804755,18
5637,21828,Flirting,6.778,63,99,en,Two freethinking teenagers - a boy and a girl - confront with authoritarian teachers in their boarding schools. The other students treat this differently.,4.073,"Drama, Romance",medium,0.01157134384849636,0.76012111696759,0.0018263516451659662,24
5638,1682,Mothra vs. Godzilla,7.03,237,89,ja,"Journalists Ichiro Sakai and Junko cover the wreckage of a typhoon when an enormous egg is found and claimed by greedy entrepreneurs. Mothra's fairies arrive and are aided by the journalists in a plea for its return. As their requests are denied, Godzilla arises near Nagoya and the people of Infant Island must decide if they are willing to answer Japan's own pleas for help.",12.165,"Drama, Action, Science Fiction",medium,0.03853227515342943,0.7883817427385893,0.006870560950862444,65
5640,18983,"Godzilla, King of the Monsters!",6.592,213,81,en,"During an assignment, foreign correspondent Steve Martin spends a layover in Tokyo and is caught amid the rampage of an unstoppable prehistoric monster the Japanese call 'Godzilla'. The only hope for both Japan and the world lies on a secret weapon, which may prove more destructive than the monster itself.",15.805,"Science Fiction, Horror",medium,0.05066002971966229,0.7392620836604239,0.006174807943180171,50
5643,24348,Powaqqatsi,7.266,143,99,en,An exploration of technologically developing nations and the effect the transition to Western-style modernization has had on them.,7.115,Documentary,medium,0.02170668159313383,0.8148480430638108,0.0041455283374402085,18
5644,19140,The Pride of the Yankees,7.338,102,128,en,"The story of the life and career of the baseball hall of famer, Lou Gehrig.",9.789,"Drama, Family",long,0.03061591667832797,0.8229225075698104,0.002956950282649659,15
5646,37606,Valmont,6.695,239,137,en,"Set in Baroque France, a scheming widow and her lover make a bet regarding the corruption of a recently married woman. The lover, Valmont, bets that he can seduce her, even though she is an honorable woman. If he wins, he can have his lover to do as he will. However, in the process of seducing the married woman, Valmont falls in love.",12.508,"Drama, Romance",long,0.03967508279524752,0.7508130537176181,0.0069285403681693,63
5649,11868,Dracula,7.293,528,82,en,"After Jonathan Harker attacks Dracula at his castle, the vampire travels to a nearby city, where he preys on the family of Harker's fiancée. The only one who may be able to protect them is Dr. van Helsing, Harker's friend and fellow-student of vampires, who is determined to destroy Dracula, whatever the cost.",18.647,Horror,medium,0.06012900732329794,0.8178759672535606,0.015306566169010001,53
